,DCIS_Pro mean value,DCIS_Pure mean value,FC(DCIS_Pro vs DCIS_Pure),ranksums p value,adjusted ranksums p value
C1QC,4.814267792534884,11.187222849633335,0.4303362735544929,0.39415539613063133,0.4355432826096968
C1S,3.658711790372093,3.2415549056333335,1.1286903652360796,0.23909518778520134,0.27530587612544427
C2,21.6291239925814,2.9350903714666665,7.36915094773498,6.630834860286141e-13,1.3106205846257285e-11
C3,4.561605103627906,68.52195411033334,0.06657143922490677,7.959779439727452e-12,7.057424431772294e-11
C4B,89.71709980906977,3.0465964447666667,29.448304504911558,4.770305427572316e-13,1.3025822461481415e-11
C4BPB,3.7459808549999996,2.3468072619333333,1.5962030268791683,0.0001378178292448065,0.00025152042296932214
CAPN5,5.215034064372094,2.1002156396333334,2.4830945765562253,3.221518503518911e-09,1.228314613822965e-08
C5,7.691934285325582,11.394428532566668,0.6750609969899846,0.7366012670131777,0.7657060244808284
C7,4.130168279395349,4.0839855507000005,1.0113082497775814,0.4869682533737568,0.5271085038114602
C8A,273.2220167911628,3.5884738334999997,76.138779176962,5.18062511755818e-13,1.3025822461481415e-11
C8B,5.718017890116279,7.847458732233333,0.7286458056325414,0.002757233400314446,0.004326233877161761
C8G,10.764196696465115,6.7405611340333325,1.5969288731937026,0.003958338387425701,0.006099806650548251
OSGIN2,16.551696727906975,9.868915125233334,1.6771546332977139,0.014072397964285489,0.02026908821380331
VPS51,10.764585469906978,5.4051606477666665,1.991538489120531,5.717726876785953e-07,1.4298065292179097e-06
MRPL49,3.0187518915813953,3.2409254334,0.931447499677422,0.6782583314756958,0.7104299752874549
MPPED2,3.7400064758139533,2.7796368645666667,1.3455018256123914,0.010578661421188141,0.015448348610001899
DAGLA,6.944492296860465,2.3700875131,2.9300573326835884,3.2487155426051397e-08,1.007768864903676e-07
FMNL1,3.7930026693720933,4.7197015894000005,0.8036530694844809,0.04357613958352766,0.05797613688247001
LDLRAD4,33.55841914581395,2.7937082889666667,12.012141453117318,5.18062511755818e-13,1.3025822461481415e-11
CFAP410,27.804009027372093,2.1881184378333334,12.706811727661103,5.625543614991973e-13,1.3025822461481415e-11
CA1,32.43411952988372,61.7795723591,0.5249974755629114,0.11390538193226944,0.1413189871456622
CA2,166.08865941000002,97.88768704683334,1.6967267735168432,0.05242080583957619,0.06895001088751772
CA3,3.0316549843488376,11.476220010366665,0.2641684266779734,9.257805305261876e-10,3.959216680296832e-09
CA4,2.891380413325581,0.7290206943333334,3.966115688896401,0.12180425892607713,0.15036090825604814
CA8,2.3434843383023254,3.2987438703,0.7104171861906939,0.8664426436038775,0.8828157250768941
CA11,4.42974591416279,1.7420325837,2.542860538666967,1.137669676686123e-07,3.2040792906152736e-07
CACNA1B,11.071766964093024,3.966242150133333,2.7915005047588495,1.205323643559663e-06,2.867035616068106e-06
CACNA1C,4.145867431697674,3.012790120833333,1.3760890289134822,0.00010968143767575471,0.00020291331928883863
CACNA1D,2.602287375883721,2.5899190949666666,1.0047755472134599,0.17135778689896575,0.20144441219501683
CACNA1S,98.37618863341862,4.3600118441,22.563284722848174,1.9410946055037918e-08,6.301949486251566e-08
DDR1,3.2064850886279066,2.2037033771,1.4550438693103669,2.749772659378271e-05,5.464806070520062e-05
CACNA2D1,8.914730023674418,2.7585164335,3.2317117692003112,2.2106346449298935e-10,1.1323287696201827e-09
CACNB2,156.76657000627907,3.5284300534666664,44.429552982708735,4.770305427572316e-13,1.3025822461481415e-11
CAD,9.180072209767442,8.843168905233334,1.0380975765751494,0.40040740928122576,0.44142884605319155
CALB2,4.901509977,2.544896978933333,1.9260150872804354,2.820564442145821e-07,7.397558065091626e-07
CALCA,5.006873060744186,2.0504711804999998,2.4418158657188633,2.6571646644694473e-07,6.993045121617678e-07
CALD1,68.05925563804652,55.45161199116667,1.2273629781743445,0.17489496973540808,0.2053337187960754
CALM3,126.64944539837211,315.84410892733337,0.4009872016562148,8.565022742597852e-07,2.085426552246699e-06
CALML3,5.022880858883721,4.168111667933333,1.2050734862807087,0.14189756004310744,0.1734808804340819
CALR,35.802440871093026,64.24044964433334,0.5573192757727088,7.216914973364804e-05,0.00013667978848029482
CALU,3.8926607101860466,10.2435724272,0.3800100734241672,1.4827929550296067e-11,1.1381256388730768e-10
CAMK2A,5.5089001990697675,2.831576720566667,1.9455239051291902,6.569150025665192e-06,1.414002824680846e-05
CAMK2B,4.565275513116279,2.9592851177666666,1.5426953914334662,0.05520770799189097,0.0723350864029078
CAMK2D,23.319005013418607,12.8691782258,1.8120042013769688,0.0009796599581933275,0.0016146717759853084
CAMK2G,5.064231610976744,11.734992722966666,0.4315496166491427,2.6571646644694473e-07,6.993045121617678e-07
CAMLG,3.8700201754186043,2.4125186647000003,1.6041410298891288,0.00016508582945343376,0.00029814707913716954
CAMP,5.200494539651163,5.440587240499999,0.9558700761084071,0.40671864473196984,0.4475136861815062
CANX,8.560158847860466,94.06219743499999,0.09100530373826118,1.623505438336205e-12,2.260316558720087e-11
CAPG,22.107371226534884,45.65742173866667,0.4842010429995972,9.602799901536867e-07,2.3207019907752777e-06
CAPN1,6.713490621093023,49.342049556,0.13606023019926747,4.770305427572316e-13,1.3025822461481415e-11
CAPN2,11.354003527465117,27.420064593533333,0.4140764690300114,0.04475676557472826,0.05943807536159953
CAPN3,5.026466381255814,3.9770252307666665,1.2638759096549264,0.0002805130166423431,0.000493014065992342
CAPNS1,7.796187600511628,23.240501965066667,0.33545693686953304,8.999254243064105e-06,1.9035156708471747e-05
CAPN6,2.5412287753255813,0.20070232213333333,12.661680982631369,3.0348761715161616e-05,5.9993749839571334e-05
CAPS,6.5254096942558135,24.044520538133334,0.271388638584282,3.850179533743379e-06,8.557886308141328e-06
CAPZB,5.028751745255814,14.702893682766666,0.34202462819615154,1.367203261088463e-07,3.7958796508276666e-07
CASP1,15.096784100999999,2.8206469812666666,5.352241596082504,1.4827929550296067e-11,1.1381256388730768e-10
CASP5,8.721777231697674,5.5327131883,1.5764014751644042,0.007126803363357094,0.01065215912640473
CASP6,21.66350617072093,5.848606896233333,3.7040455197412627,7.959779439727452e-12,7.057424431772294e-11
CASP7,13.07615404167442,2.3259972239666666,5.621741035174086,5.625543614991973e-13,1.3025822461481415e-11
CASP8,11.935927730534884,2.668114149,4.473544632641909,2.957586764619259e-11,2.0283063569134954e-10
CASP10,4.753051969604652,2.6335192568333334,1.8048290162571066,1.0085183347974013e-08,3.458975336181962e-08
CASQ1,8.245793686069767,3.898654630333333,2.1150356899823044,1.5969810969816895e-06,3.731179690528801e-06
CASQ2,10.626737954604652,0.2735611908,38.845926659143096,0.0011481547136474957,0.0018779818603866585
CAT,7.235457227302326,14.292801264033333,0.5062308706068531,2.039438057147046e-05,4.114196895029981e-05
CAV1,47.26522552906977,25.083686251,1.8843014163113871,6.421428779480474e-07,1.5929862094958957e-06
CAV2,4.717745963860465,2.0290818780333333,2.325064362820633,3.221518503518911e-09,1.228314613822965e-08
RUNX2,4.884648801395349,2.698664295466666,1.8100246146216832,8.354652948249478e-08,2.4071686053122883e-07
RUNX1,4.178089875674419,21.2296201562,0.19680474002518739,0.08423317258623782,0.10655894383132174
RUNX1T1,2.7249270674418606,0.0124433723,218.98622027421462,5.7447863793947935e-08,1.6991606001780413e-07
CBFA2T3,7.041220292860465,2.239061059,3.1447200890560727,1.910484048269157e-10,9.95631014089449e-10
SERPINA6,45.19175621744186,9.570122813666668,4.722170979133677,2.427030088925922e-12,3.060665465034764e-11
CBL,8.52367231788372,2.4296704042000004,3.508159914673796,1.1427890421606923e-09,4.798518985781509e-09
SERPINH1,8.71825445055814,146.076975319,0.05968260522590496,4.770305427572316e-13,1.3025822461481415e-11
CBR1,6.360426200744186,17.053885723533334,0.37296052664215884,0.0001378178292448065,0.00025152042296932214
CBR3,6.500059714069767,14.3189402666,0.4539483783748748,0.0016933058659164702,0.002718089018306272
CCKAR,36.13305120316279,3.1815801688333334,11.35695135301669,2.8480559318621635e-12,3.45731785714278e-11
CCNC,42.14329602741861,3.3980416468666665,12.4022305807461,1.7598888710925436e-12,2.3998341630027813e-11
CCNE1,19.359144519046513,3.0032838126666666,6.445992362559036,2.2400519324950216e-12,2.8771845486482774e-11
CCNH,3.1586222789534886,2.4280060975666666,1.3009120043475348,0.09261001829569551,0.11643208941039943
CCT6A,15.196401219348836,19.8353587041,0.7661268669775917,0.09480550301461797,0.11902560231200063
CD1E,2.6565996731627908,0.0124433723,213.49515301111668,0.0007693982628044338,0.0012835080454939168
CD4,5.749243532627907,3.0223803837000003,1.9022236789366926,1.1073614217394642e-05,2.3108900347815213e-05
CD5,3.5888467008604654,1.7136951799,2.094215320760771,7.635686935195935e-07,1.875912847273463e-06
CD5L,4.472351603906977,2.7091968104,1.6508035100065894,1.227485655789441e-05,2.544518899835767e-05
CD7,4.102696338093023,3.3574595253,1.221964496422763,0.1784863657950686,0.2092925117703029
CD8A,19.489173321534885,2.806066168766667,6.945371972500864,4.770305427572316e-13,1.3025822461481415e-11
CD9,11.033961924860465,14.618322546933333,0.7548035617243373,0.7366012670131777,0.7657060244808284
CD14,6.976421594627907,13.202061537199999,0.5284342581626478,0.0019715202353176877,0.0031461438266798362
CD19,7.642457673767442,2.5177520824333333,3.0354289952095805,1.32365472849424e-10,7.210870225667122e-10
MS4A1,17.840499990976742,2.7716783159,6.436713773251749,7.311494164599638e-11,4.312566272038109e-10
CD22,2.378798406976744,1.7353307503333333,1.370804042122696,0.6377117547051225,0.6721124233350922
TNFRSF8,5.6925854239302325,5.410160226466667,1.0522027418119584,0.3520661116816002,0.39284656659228795
CD33,6.677108170906977,2.4916818006,2.6797595781688983,8.040246930869309e-10,3.4863918135304002e-09
CD34,24.65190445290698,5.5396869336,4.450053721156186,3.0846422281159875e-12,3.6858696757104035e-11
CD36,9.568851766465116,10.609115496300001,0.9019462338592049,0.039113303786130385,0.05254246874483348
SCARB1,3.2619644900232556,3.3521065089333333,0.9731088440448268,0.37575683331244447,0.4169641131201069
SCARB2,45.78828160962791,14.724955488733334,3.109570120239915,3.0090351516175772e-09,1.1539298159973012e-08
CD37,5.648898726093023,2.8506908972333336,1.9815893514008902,2.513645590483461e-08,7.979138353481826e-08
CD38,3.642784477488372,9.1104096134,0.3998485943080321,0.031343188965523565,0.04267181659751286
ENTPD1,21.624028592093023,4.346070936733333,4.975535122845105,8.477571654052356e-13,1.4518436124487644e-11
ENTPD6,3.167718086697674,1.2157813666666668,2.605499782730404,1.584592507819092e-05,3.240758219650385e-05
CD40LG,6.561605839511628,3.4697641895333335,1.8910812035310482,0.00043066543645758573,0.0007391208969639299
CD44,10.797027809372093,53.91022046773333,0.20027793831476529,0.0002929570261820224,0.0005134655711591409
CD63,7.5170578905348835,5.447836257066667,1.3798244910140467,0.0015681830034125206,0.00252868059273715
CD69,7.3526019177441855,3.3164178585000004,2.2170312160451733,1.5969667913221766e-08,5.260819574435469e-08
CD79A,4.554981414139535,0.0124433723,366.05682963769675,0.031343188965523565,0.04267181659751286
ADGRE5,23.349632864837208,2.716227287333333,8.596347210605046,7.811912235047516e-13,1.3958075971263471e-11
CDK1,6.61219708011628,7.208348256733333,0.9172971178161117,0.05520770799189097,0.0723350864029078
CDC5L,0.46952863937209305,2.5770813923,0.1821939504025703,4.5266103874975776e-07,1.1479399684697613e-06
SEPTIN7,46.51430937697675,4.2013510073,11.071274286808324,8.607179841794849e-12,7.470816678381547e-11
CDC6,3.2973677855348837,3.2806928249666663,1.0050827558256348,0.40671864473196984,0.4475136861815062
CDC20,3.916197110418605,2.0168971707333334,1.9416939877974522,1.0166077897122924e-06,2.44752575942251e-06
CDC25A,29.99383444995349,4.572506244866667,6.559604917680785,3.916085159035203e-12,4.371290668743099e-11
CDC27,5.962449589813954,1.5922205082,3.744738595632387,2.2400519324950216e-12,2.8771845486482774e-11
CDC34,5.169814941418605,2.0751765551,2.491265106437885,5.4179989027998636e-11,3.343034583818161e-10
CDC42,9.96403558455814,33.4706573574,0.2976946487235692,1.0654507561435733e-09,4.497292693774491e-09
CDH6,3.0928226191627908,2.4904416157,1.2418771834141058,0.11390538193226944,0.1413189871456622
CDH7,5.916326749627907,2.179822971766667,2.714131755769571,8.354652948249478e-08,2.4071686053122883e-07
CDH8,3.7896522724418604,1.5128916743666667,2.5049065552087866,3.0348761715161616e-05,5.9993749839571334e-05
CDH10,3.6768853348139534,2.572579922466667,1.4292599046984886,0.0007693982628044338,0.0012835080454939168
CDH13,16.540030401511626,2.2895253620333333,7.224218030422857,7.360166448042816e-12,6.693014292651093e-11
CDH15,4.296759842627907,2.7536765321999996,1.560372030768294,0.000120214733437702,0.000221006821388662
CDH16,2.532886593627907,0.0124433723,203.55306685052787,0.004722113818893464,0.007213408225297364
CDK2,3.512803954627907,41.69320575486667,0.08425363056228585,9.439633270366919e-09,3.258809141912417e-08
CDK4,5.3512991083488375,9.7643255103,0.5480459559345869,0.016933958414511844,0.023898933726140974
CDK5,4.091274589465116,4.2679715078,0.9585993210095339,0.5982212688600543,0.6357168564339835
CDK6,3.9333543,4.171579657200001,0.9428932498534861,0.4593081374623257,0.49950701087147226
CDKN1A,3.7726376828139534,3.2640146325,1.1558274418409653,0.6217833999499944,0.657231428362217
CDKN1C,3.4179165546279067,2.9652487841,1.1526576026116806,0.6297260528017277,0.6647519778416854
CDKN2B,19.603977555441862,2.4299101992333334,8.067778620636746,1.6018138059536704e-11,1.2160237246292067e-10
CDKN2C,8.51849352160465,3.0650544912666664,2.7792306942263503,2.6242230485372457e-09,1.0176116771951672e-08
CDR2,4.483856929767442,1.9955687614333333,2.2469067548175468,8.040246930869309e-10,3.4863918135304002e-09
CEACAM5,5.8529879591162794,6.587405506866667,0.8885118660169264,0.0035557612986177388,0.00551115913210849
CEBPD,2.7839865956511627,4.856121553066667,0.573294256584879,0.6377117547051225,0.6721124233350922
CEBPE,14.831619148837209,1.8126468624333332,8.182299297352905,0.0006270522101315031,0.001057959937460925
CEL,3.207314031837209,2.4698470542,1.2985881155608963,0.00025709655457821886,0.00045400258376449964
CENPB,7.422680622046512,5.3736206663,1.3813183108731397,0.05379919332440968,0.07064732280010046
CENPE,15.973634502069768,8.109505910466668,1.9697420136845984,1.227485655789441e-05,2.544518899835767e-05
CENPF,10.845083528069768,2.9888903287,3.6284648599959746,3.176993377927706e-10,1.5582687866859166e-09
CETP,17.26825618944186,5.1179095165,3.3740839172262573,1.9957599359370603e-06,4.60158671236984e-06
CFL1,65.15951296302325,29.603460130600002,2.2010775995631087,6.3309096823841225e-09,2.2555066739084597e-08
CTSC,2.047077595209302,6.1845857266,0.3309967208320501,1.0698049520687551e-07,3.0241114789953935e-07
CEACAM3,3.248938360372093,3.4033632377,0.954625802025097,0.4458150918004192,0.4863582244786299
CEACAM7,7.1627345509302325,0.0124433723,575.6264763475921,2.3559268136080247e-06,5.36713754088457e-06
CEACAM8,6.008496206930233,2.7341485844999998,2.197574865167403,9.985108269905064e-06,2.0963506754331503e-05
CHAD,23.748565324790697,3.2931821094666662,7.211433967323719,1.7301749684630328e-11,1.296696455981209e-10
RCC1,6.13205345,8.877035834800001,0.6907771427440852,0.003190780660435814,0.00497071180169373
CHD1,6.727731290093023,2.8644545909333337,2.3486953891284785,1.8526874666361299e-07,5.015996815720494e-07
CHD2,2.465426701906977,5.601465917,0.4401395524740416,0.06431838536796354,0.08344110205150108
CHD4,4.558665450069768,20.2926382532,0.22464626793171655,1.0654507561435733e-09,4.497292693774491e-09
AKR1C4,4.424099203976744,0.0269257156,164.3075812617119,2.3573532617813064e-07,6.268883482314562e-07
CHGA,0.45364240395348837,8.412918420166667,0.053922120873781315,0.000395653636153325,0.0006827956157049972
CHGB,6.059592629744186,5.086401169733334,1.191332029766318,0.015444941482682209,0.021972250800321447
CHI3L1,4.1609021644883715,2.6552655252333333,1.567038070184235,1.275405563609891e-06,3.022897405269234e-06
CHI3L2,3.1685200267906977,3.223877706066667,0.98282885260449,0.13888040972506607,0.17005104894838574
CHKA,4.504326339627907,2.8416178160666665,1.5851274278195306,7.92704468305404e-05,0.00014940560130770949
CHKB,3.331405049023256,2.1928351648666666,1.5192227406777377,0.00018878570404463215,0.00033862478641319405
CHN1,9.122879642,1.9138642075333334,4.766732982460621,3.414727074251278e-10,1.6657711133631796e-09
CHN2,8.38512521811628,2.7861579913,3.009565589711531,4.551776684865965e-10,2.147003413736314e-09
CHRM2,7.582473939,0.0124433723,609.3584404767829,1.9680547146726295e-07,5.299196557471264e-07
LYST,2.2000401776744187,7.1989824597666665,0.3056043253292947,0.039113303786130385,0.05254246874483348
CHRM4,5.375177614069767,0.0124433723,431.97113165775545,1.9957599359370603e-06,4.60158671236984e-06
CHRM5,1.137033041255814,0.5095010638,2.2316597982652024,0.9552943362898095,0.9608355597815703
CHRNA5,3.4395003290697677,0.0124433723,276.4122334481439,2.3559268136080247e-06,5.36713754088457e-06
CHRNB3,15.166845090674418,2.3127829112333336,6.557833429591722,1.6018138059536704e-11,1.2160237246292067e-10
CHRNB4,5.811004478255814,0.0124433723,466.99595078866315,2.3567818304444894e-08,7.525033260253706e-08
CHRNE,2.1574634089767444,1.9658269505,1.0974838901399753,0.017457562091466337,0.02459013569220759
CHUK,1.7518151821162788,1.3340425796666666,1.3131628696244462,0.37575683331244447,0.4169641131201069
CKB,58.75502336348837,18.480839199133335,3.1792400080102263,9.198816338708176e-13,1.520744729277877e-11
